Variable Region Level Season FracMeanError
thetao antarctic 1000m MAM 0.18255680319337136
thetao antarctic 1000m JJA 0.17907833816488555
thetao antarctic 1000m SON 0.19360215509826995
thetao antarctic 1000m DJF 0.17425398266201586
so arctic 10m MAM 0.9553418198880349
so arctic 10m JJA 0.7306386600364915
so arctic 10m SON 0.6519664168813563
so arctic 10m DJF 0.92416401462903
so northmid 10m MAM 0.6371917769887308
so northmid 10m JJA 0.7094909262906582
so northmid 10m SON 0.7832890100715064
so northmid 10m DJF 0.6309352277153477
so tropics 10m MAM 0.7950650502310176
so tropics 10m JJA 0.7615202947596276
so tropics 10m SON 0.6791458651627513
so tropics 10m DJF 0.6849876689615603
so nino34 10m MAM 0.45754262099366094
so nino34 10m JJA 0.5504367817449181
so nino34 10m SON 0.7324102118243935
so nino34 10m DJF 0.4538836571438939
so southmid 10m MAM 0.6927018583823188
so southmid 10m JJA 0.6593185152667461
so southmid 10m SON 0.6386522760322343
so southmid 10m DJF 0.6480740805717778
so antarctic 10m MAM 0.5946839840881727
so antarctic 10m JJA 0.6142094334555684
so antarctic 10m SON 0.6567669853359799
so antarctic 10m DJF 0.4362125403331476
so arctic 100m MAM 0.32499395787321694
so arctic 100m JJA 0.33794723450485364
so arctic 100m SON 0.369567580615013
so arctic 100m DJF 0.3249575576194934
so northmid 100m MAM 0.5328154505867323
so northmid 100m JJA 0.5430622445341128
so northmid 100m SON 0.5376594225379695
so northmid 100m DJF 0.47262556067474754
so tropics 100m MAM 0.3429274828546661
so tropics 100m JJA 0.38062302710430174
so tropics 100m SON 0.39369903578363985
so tropics 100m DJF 0.3184980997563002
so nino34 100m MAM 0.14325127977226507
so nino34 100m JJA 0.1920992746134626
so nino34 100m SON 0.21899082304806258
so nino34 100m DJF 0.12728403384719017
so southmid 100m MAM 0.380438520282009
so southmid 100m JJA 0.47056934500065406
so southmid 100m SON 0.5256134852366457
so southmid 100m DJF 0.40162499702427407
so antarctic 100m MAM 0.5870362877161722
so antarctic 100m JJA 0.6056481680276633
so antarctic 100m SON 0.5349283431340649
so antarctic 100m DJF 0.5021267826720632
so arctic 1000m MAM 0.09632116293937003
so arctic 1000m JJA 0.09710029373665358
so arctic 1000m SON 0.08012318501925099
so arctic 1000m DJF 0.11281644088527097
so northmid 1000m MAM 0.09071338298056472
so northmid 1000m JJA 0.09643614305548678
so northmid 1000m SON 0.10682149207552342
so northmid 1000m DJF 0.09327079404249611
so tropics 1000m MAM 0.06814535107837263
so tropics 1000m JJA 0.07126516577138099
so tropics 1000m SON 0.07311157511373703
so tropics 1000m DJF 0.072212854797574
so nino34 1000m MAM 0.02552337663276845
so nino34 1000m JJA 0.045824033893536786
so nino34 1000m SON 0.03137172657927378
so nino34 1000m DJF 0.02860076335146675
so southmid 1000m MAM 0.2192342418652747
so southmid 1000m JJA 0.22186521051624397
so southmid 1000m SON 0.23247734826092534
so southmid 1000m DJF 0.2135691159792932
so antarctic 1000m MAM 0.1167334475591453
so antarctic 1000m JJA 0.10828220242904796
so antarctic 1000m SON 0.12292335356742576
so antarctic 1000m DJF 0.1157610366092841
CMPI global yearly 0.8445728910279908
