Variable Region Level Season FracMeanError
so tropics 1000m JJA 0.07036402257660981
so tropics 1000m SON 0.07212052597639677
so tropics 1000m DJF 0.0720091742560138
so nino34 1000m MAM 0.02587340207024615
so nino34 1000m JJA 0.04562037899884826
so nino34 1000m SON 0.03143124772685884
so nino34 1000m DJF 0.02844601407310044
so southmid 1000m MAM 0.21873715745284986
so southmid 1000m JJA 0.22233108757427084
so southmid 1000m SON 0.23282244560505888
so southmid 1000m DJF 0.21302689537423017
so antarctic 1000m MAM 0.11644938362412469
so antarctic 1000m JJA 0.1094216300728591
so antarctic 1000m SON 0.1264396034921702
so antarctic 1000m DJF 0.11676041719316681
CMPI global yearly 0.770933225280224
